,users_id,users_name,users_last_name,users_last_name_2,users_initial,users_years,users_gender,users_sector,users_ccaa,users_prov,users_prox,users_phone,users_mail,users_lang,users_lgtb,users_family,users_relig,users_politic,users_vegan,users_pets,users_smoke,users_env,users_range,users_budget,users_sqr_m,users_bath,users_outs,users_facil,users_drive,users_max_p,accion,activo,ajedrez,alegre,alternativa,amable,animales,antiguedades,apasionado,arte,artesanias,astrologia,astronomia,atento,aventura,aventurero,aves,badminton,bailarin,baile,baloncesto,beatboxing,beisbol,belico,bingo,biologia,blogging,blues,bolero,bolillo,bolos,bordado,boxeo,bricolage,buceo,calmado,cantante,canto,carpinteria,cartas,casino,caza,ceramica,cerveza,ciclismo,cienciaficcion,cine,cinefilo,clasica,cocina,colaborador,comedia,comics,comprador,conciertos,copla,corazon,correr,cosplay,costura,creativo,crimen,croche,crossfit,crucigramas,cultura,dardos,decidido,deportista,dibujo,disfraces,divertido,documental,drama,electronica,empatico,emprendedor,entustiasta,escritura,esqui,excursionismo,excursionista,familiar,fantasia,fiestero,filatelia,filologia,fisica,flamenco,flexible,folk,foodie,fotografia,fotografo,fronton,fumadores,futbol,gamer,ganchillo,gastronomia,generoso,gimnasio,golf,gospel,gracioso,hipica,historia,historica,hogar,honesto,iglesia,india,instrumental,instrumentos,jardineria,jazz,latina,libros,literatura,lounge,macrame,madrugador,magia,manualidades,matematicas,meditacion,mediterranea,mesa,metal,mexicana,misterio,moda,modelismo,montanismo,motociclismo,museos,musica,musical,natacion,negro,nocturno,numismatica,opera,optimista,ordenado,oriental,pachangueo,padel,pesca,petanca,pintura,piraguismo,playa,poesia,poker,politica,practico,proactivo,punk,puntocruz,quimica,rb,reciclaje,reggae,relajado,remo,reposteria,robotica,rock,rol,romantica,rompecabezas,saludable,sensato,sociable,socializar,soul,suspense,tarot,teatro,tecnologia,tejido,telenovelas,tenis,tenismesa,terror,trabajo,tratofacil,turismo,vegano,vegetariano,viajar,viajero,videojuegos,vino,vivo,voluntariado,western,yeye,yoga,zarzuela,zoologia
315,316,Coral,Cuenca,Prats,C. C.,76,mujer,forestal,Canarias,Santa Cruz de Tenerife,todo el país,+34714523192,coral_cuenca@gmx.de,Castellano,no acepto,Familia,no acepto,no acepto,Común,acepto,acepto,montaña,60-70,600,900,privado,['piscina' 'jardin'],"['tenis' 'hipica' 'cocina' 'piscina' 'futbolin' 'golf' 'esqui' 'billar'
 'garage' 'trastero' 'zonasverdes' 'barbacoa' 'gimnasio' 'lavavajillas'
 'futbol' 'lavanderia' 'salamanualidades']",True,<3,5,0,3,1,0,0,2,0,4,1,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,4,0,0,4,0,0,0,4,0,0,0,3,0,3,5,0,0,0,0,3,3,5,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,3,4,1,0,0,4,0,0,0,4,0,5,2,1,0,0,1,0,0,3,5,5,0,2,1,0,0,0,0,0,0,5,3,1,0,0,0,0,5,0,5,1,0,0,0,0,0,0,5,5,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,5,0,0,5,0,4,0,0,4,4,3,0,0,0,0,2,5,0,0,4,1,0,0,3,0,0,0,4,0,1,0,0,0
316,317,Juan,Mendez,Mora,J. M.,60,hombre,derecho,La Rioja,La Rioja,misma provincia,+34947368363,juan_mendez@sapo.pt,Català,no acepto,Individual,no acepto,no acepto,Común,acepto,acepto,interior,60-70,700,700,compartido,['jardin' 'piscina'],"['trastero' 'padel' 'lavavajillas' 'futbol' 'spa' 'hipica' 'golf'
 'salacine' 'rehabilitacion' 'esqui' 'piscina']",False,<6,5,3,5,0,0,0,3,3,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,5,1,1,2,0,0,3,5,0,2,3,0,4,0,0,3,0,4,0,4,0,4,1,5,0,0,0,5,0,0,4,0,0,5,0,1,1,2,5,0,0,0,0,0,0,5,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,5,1,5,0,0,5,2,0,4,3,2,1,5,0,5,0,1,0,3,0,4,0,0,0,3,4,4,0,1,0,0,4,0,0,1,1,3,0,2,0,0,0,0,0,3,5,2,3,0,4,3,3,3,0,2,3,4,0,5,5,1,0,3,1,4,0,0,1,4,0,0,4,0,0,5,0,5,5,2,0,0,5,0,1,0,0,0,2,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,5,0,4
317,318,Amaro,Aragón,Soriano,A. A.,60,hombre,rh,Ciudad Autónoma de Melilla,Melilla,misma provincia,+34737786578,amaro_aragón@gmail.com,Castellano,acepto,Individual,no acepto,acepto,Común,no acepto,no acepto,interior,+80,600,500,privado,['jardin' 'terraza'],"['gimnasio' 'barbacoa' 'spa' 'cocina' 'recreativos' 'huerto' 'futbolin'
 'cubierta' 'baloncesto' 'billar' 'lavavajillas' 'padel' 'lavanderia'
 'esqui' 'piscina' 'garage' 'salamanualidades' 'salacine' 'futbol']",False,<3,0,0,0,1,0,0,4,4,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,4,0,0,0,0,5,2,0,1,3,0,0,1,5,0,0,1,1,0,0,0,0,0,0,2,4,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,3,0,5,3,1,0,4,0,1,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,5,5,0,4,4,0,2,0,3,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,4,0,0,0,2,4,5,0,2,0,5,0,0,0,0,5,0,0,4,0,0,1,5,1,5,0,0,0,0,3,1,3
318,319,Ernesto,Viña,Serra,E. V.,66,hombre,sanidad,La Rioja,La Rioja,todo el país,+34903157631,ernesto_viña@gmail.com,Euskara,no acepto,Individual,no acepto,no acepto,Común,acepto,no acepto,interior,60-70,1100,700,privado,['piscina' 'terraza' 'jardin'],"['padel' 'barbacoa' 'cubierta' 'piscina' 'lavanderia' 'buffet'
 'recreativos' 'gimnasio' 'futbolin' 'pingpong' 'rehabilitacion' 'tenis'
 'trastero' 'garage' 'baloncesto' 'zonasverdes' 'billar' 'cocina' 'golf'
 'huerto' 'spa']",False,<9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,5,0,2,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
319,320,Mia,Campo,Pol,M. C.,62,mujer,administrativo,Cantabria,Cantabria,misma provincia,+34705636360,mia_campo@hotmail.de,Català,no acepto,Grupo,no acepto,no acepto,Común,no acepto,acepto,interior,50-60,600,900,privado,['no'],"['gimnasio' 'garage' 'cocina' 'recreativos' 'hipica' 'barbacoa' 'golf'
 'rehabilitacion' 'futbolin' 'futbol' 'lavanderia' 'huerto' 'cubierta'
 'esqui' 'lavavajillas' 'tenis']",True,<3,0,0,0,3,1,4,0,0,3,0,0,0,1,0,5,0,2,0,0,0,0,0,0,1,3,0,5,0,4,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,2,0,1,0,2,2,0,3,4,5,0,0,0,0,0,0,0,2,0,0,1,0,4,1,1,0,0,0,0,0,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,2,5,5,0,0,2,3,0,1,0,0,0,3,0,1,0,0,0,0,0,3,0,2,0,0,0,0,1,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0
320,321,Abril,Gárate,Mariscal,A. G.,63,mujer,ingenieria,Región de Murcia,Murcia,misma comunidad,+34714566503,abril_gárate@aol.de,Castellano,no acepto,Individual,acepto,acepto,Común,acepto,acepto,costa,+80,900,700,privado,['piscina' 'terraza'],"['baloncesto' 'futbolin' 'hipica' 'recreativos' 'salacine' 'tenis'
 'cubierta' 'cocina' 'golf' 'futbol' 'buffet' 'billar' 'salamanualidades']",False,<3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,0,0,3,0,5,5,0,2,0,0,0,0,5,4,5,0,2,0,0,0,4,5,1,0,1,0,0,0,3,1,0,0,0,5,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,5,5,0,1,0,1,0,5,3,5,0,0,2,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,1,0,3,0,3,0,0,2,0,0,0,4,0,3,0,0,1,1,0,0,0,0,5,0,5,0,0,0,0,1,0,0,1,0,5,0,2,1,5,0,0,5,0,0,0,5,0,2,0,0,0,4,4,0,0,0,3,4,0,0,0,0,4,1,0,0,1,0,2,0,0,0,0,4,4,3,0,0,0
321,322,Concepción,Valle,Corominas,C. V.,60,mujer,forestal,Región de Murcia,Murcia,misma provincia,+34990284572,concepción_valle@hotmail.com,Galego,no acepto,Individual,no acepto,acepto,Común,no acepto,no acepto,costa,+80,600,450,privado,['no'],"['futbol' 'rehabilitacion' 'pingpong' 'spa' 'baloncesto' 'piscina' 'padel'
 'barbacoa' 'tenis' 'futbolin' 'garage' 'zonasverdes' 'esqui'
 'lavavajillas' 'salamanualidades' 'cubierta' 'cocina' 'buffet' 'golf'
 'lavanderia' 'hipica' 'trastero' 'billar' 'recreativos' 'gimnasio']",True,<3,5,0,4,0,1,2,4,0,0,0,1,0,0,0,0,1,5,0,0,0,0,3,0,2,2,0,0,3,1,4,0,0,0,0,0,0,5,0,0,0,5,0,2,0,0,0,0,0,3,1,0,0,1,1,3,5,5,0,0,1,0,2,0,1,0,4,5,0,0,4,5,3,1,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,3,5,0,0,0,0,5,0,5,0,2,0,0,0,0,0,1,4,0,0,5,1,2,0,2,0,2,1,3,3,0,0,4,0,3,2,0,5,0,0,0,3,0,4,3,5,0,0,1,2,0,5,5,3,0,2,0,1,0,3,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,4,0,0,4,3,2,0,0,2,0,0,0,0,0,0,2
322,323,Gabriela,Ibarra,Esparza,G. I.,64,mujer,construccion,País Vasco,Álava,misma provincia,+34744588973,gabriela_ibarra@sfr.fr,Castellano,no acepto,Grupo,acepto,acepto,Vegano,no acepto,no acepto,montaña,+80,800,800,privado,['no'],['cocina' 'zonasverdes' 'buffet'],False,<3,0,0,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,5,3,0,3,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,4,0,0,2,0,0,0,0,0,1,1,3,0,0,0,4,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,4,0,0,0,4,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
323,324,Arnaude,Noël,,A. N.,69,mujer,rh,Galicia,Pontevedra,misma provincia,+34709237833,arnaude_noël@yahoo.de,Français,no acepto,Familia,no acepto,acepto,Común,acepto,no acepto,interior,70-80,1200,150,privado,['terraza' 'piscina'],['lavavajillas' 'cocina'],True,<3,0,5,0,5,1,1,2,0,0,0,0,5,2,2,0,0,0,0,0,1,3,3,3,2,1,0,5,3,1,0,4,4,1,0,4,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,3,3,0,0,1,1,0,3,0,0,0,0,0,0,1,0,4,5,2,4,0,0,4,0,2,3,3,1,0,2,0,2,0,0,0,0,3,1,1,3,0,4,2,5,0,0,5,1,0,0,0,3,2,0,4,0,3,0,3,4,0,2,2,0,0,4,4,0,0,5,0,0,0,0,1,0,5,3,5,5,0,0,0,0,2,1,5,1,3,0,0,0,5,0,4,0,3,0,3,5,1,4,0,0,1,3,0,5,0,3,0,0,3,3,0,3,0,0,0,2,0,0,0,1,5,0,0,0,4,0,0,5,0,0,4,0,3,4,3,0,1,0,0,3,5,0,0,0,2,0,0,5
324,325,Isa,Baresi,,I. B.,82,mujer,amacasa,Galicia,Pontevedra,misma provincia,+34736988973,isa_baresi@gmail.com,Italiano,acepto,Familia,acepto,acepto,Común,no acepto,no acepto,montaña,+80,1400,500,privado,['jardin' 'piscina'],"['lavanderia' 'salacine' 'huerto' 'futbol' 'lavavajillas' 'cocina'
 'recreativos']",True,<3,0,0,4,0,0,0,0,0,5,0,0,2,3,0,0,3,0,0,3,0,0,0,0,5,4,0,0,0,5,0,0,1,0,4,1,5,0,0,0,0,0,0,0,3,4,4,0,4,4,0,0,4,0,0,0,4,4,2,0,5,0,0,0,0,0,0,1,0,1,0,4,2,1,0,0,5,4,0,0,0,0,0,2,3,1,2,0,0,0,3,0,4,3,0,3,0,0,5,0,0,3,0,0,2,0,0,0,1,3,0,4,0,4,0,2,0,1,0,2,0,4,0,3,3,0,0,0,0,0,0,1,0,0,0,0,5,0,4,3,0,0,2,1,0,0,0,0,3,4,0,4,3,0,3,0,0,4,0,2,0,5,0,0,2,3,0,0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,2,3,4,0,0,3,5,0,3,0,0,0,0,0,0,2,0,3,0
325,326,Juan,Marqués,Pellicer,J. M.,87,hombre,derecho,La Rioja,La Rioja,misma provincia,+34742826994,juan_marqués@gmail.com,Castellano,no acepto,Familia,acepto,acepto,Común,acepto,acepto,costa,60-70,700,1000,compartido,['piscina' 'terraza' 'jardin'],"['futbol' 'esqui' 'rehabilitacion' 'buffet' 'billar' 'salacine' 'tenis'
 'zonasverdes' 'gimnasio' 'padel' 'salamanualidades' 'recreativos'
 'barbacoa' 'lavavajillas' 'spa' 'baloncesto' 'futbolin' 'cubierta'
 'lavanderia' 'garage' 'pingpong' 'cocina' 'hipica' 'huerto' 'golf'
 'trastero' 'piscina']",True,+10,0,2,5,0,0,0,5,0,4,4,0,3,0,0,0,0,5,4,0,0,0,3,0,1,1,3,2,0,0,1,0,0,1,1,0,0,4,0,0,0,0,2,2,1,0,0,0,5,0,2,0,0,3,0,0,0,0,3,2,0,0,0,3,0,5,0,0,1,0,0,0,3,2,0,5,3,1,0,4,0,3,3,0,0,0,1,0,0,2,0,4,5,0,0,0,4,1,5,0,3,0,0,0,5,2,0,5,0,0,1,2,0,5,2,2,0,0,0,4,0,0,3,0,2,3,0,3,0,3,0,3,0,0,0,0,1,5,2,3,0,0,2,0,0,0,0,0,0,2,2,2,5,1,0,2,2,0,0,4,0,5,0,0,3,0,1,2,3,2,0,0,4,4,5,0,5,5,5,5,5,2,0,0,5,2,2,0,2,0,2,3,0,0,0,4,5,0,0,5,1,1,0
326,327,Amanda,Tröst,,A. T.,67,mujer,musica,Región de Murcia,Murcia,misma comunidad,+34954078040,amanda_tröst@gmail.com,Deutsche,no acepto,Grupo,no acepto,no acepto,Vegetariano,acepto,no acepto,montaña,60-70,300,950,privado,['no'],"['recreativos' 'rehabilitacion' 'salamanualidades' 'pingpong' 'esqui'
 'lavavajillas' 'baloncesto' 'zonasverdes' 'buffet' 'futbol' 'huerto'
 'salacine' 'padel' 'piscina' 'spa' 'trastero' 'tenis' 'gimnasio'
 'futbolin' 'hipica' 'garage' 'cubierta' 'lavanderia']",True,<9,0,0,0,0,0,0,0,2,0,0,3,3,0,0,3,0,0,4,0,0,0,1,0,0,0,0,4,0,2,0,0,5,0,1,0,0,0,5,1,0,0,0,0,5,3,0,0,4,5,3,2,0,0,0,2,0,1,0,4,1,2,3,2,0,0,0,0,0,0,5,0,5,2,0,1,0,0,1,0,5,0,0,5,0,0,0,5,0,0,0,0,5,0,1,3,0,0,0,3,2,2,2,0,5,0,0,4,4,1,0,0,1,4,4,2,0,0,3,4,3,0,0,0,5,1,5,0,1,1,0,3,0,0,0,0,2,0,0,4,2,0,0,0,4,2,0,2,0,0,0,0,2,3,0,0,4,5,3,5,4,3,0,0,0,4,5,0,0,0,2,4,0,0,5,1,3,4,0,4,0,3,0,0,4,0,2,1,0,5,0,1,4,0,1,2,0,0,0,0,0,3,0
327,328,Josep,Borja,Asenjo,J. B.,77,hombre,empresariales,La Rioja,La Rioja,misma provincia,+34677100684,josep_borja@virgilio.it,Galego,no acepto,Grupo,no acepto,no acepto,Común,no acepto,acepto,montaña,50-60,400,400,privado,['jardin' 'terraza' 'piscina'],"['garage' 'esqui' 'zonasverdes' 'barbacoa' 'piscina' 'tenis' 'cocina'
 'lavanderia' 'lavavajillas' 'trastero' 'baloncesto' 'recreativos'
 'billar' 'hipica' 'rehabilitacion' 'padel' 'spa']",True,<9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,1,0,0,0,0,0,5,5,0,0,1,0,2,3,2,4,3,0,3,5,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,4,1,5,0,3,5,3,0,0,4,0,0,1,0,3,4,0,1,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,4,3,4,0,0,0,3,0,3,3,5,4,0,0,3,3,0,0,0,0,0,1,0,0,1,4,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,4,0,0,0,0,0,0,2,0,0,1,1,0,0,2,4,1,0,0,1,0,0,2,0,5,0,0,0,5,0,0,0,0,5,0,0,2,1,2,1,5,3,1,0,0,0,5,1,2,2,1,0,0,0,0,0,0,5,0,4,5,0,0,0
328,329,Valeri,Nerger,,V. N.,64,mujer,empresariales,Comunidad Foral de Navarra,Navarra,todo el país,+34693142953,valeri_nerger@poste.it,Deutsche,acepto,Grupo,no acepto,no acepto,Vegano,acepto,no acepto,interior,50-60,800,700,compartido,['no'],['zonasverdes' 'padel' 'futbol' 'garage'],True,<9,4,4,3,0,0,5,0,5,4,1,0,0,2,4,3,0,0,4,1,0,5,0,5,5,4,0,3,0,0,0,0,0,0,0,5,0,0,0,3,5,3,0,2,0,0,4,0,5,0,1,0,0,2,0,0,0,3,0,0,0,0,2,3,0,1,1,5,2,0,0,2,0,0,0,0,0,0,0,2,4,0,3,0,0,0,1,1,4,0,0,0,5,0,0,2,5,1,0,0,0,1,0,3,2,2,2,0,1,4,1,0,0,0,2,0,3,1,0,0,0,0,1,0,1,0,0,0,1,3,1,2,0,4,1,0,1,5,0,5,0,0,0,0,0,0,0,0,2,1,5,5,0,1,0,5,5,0,0,0,4,0,2,2,3,2,5,3,0,5,2,5,4,3,5,0,3,0,0,0,4,0,0,5,0,0,1,5,0,5,1,0,5,5,3,4,1,0,4,3,1,0,0
329,330,Pedro,Colomer,Andrés,P. C.,69,hombre,forestal,Islas Baleares,Islas Baleares,misma comunidad,+34728276934,pedro_colomer@hotmail.com,Català,acepto,Grupo,no acepto,no acepto,Vegano,acepto,no acepto,interior,60-70,900,250,compartido,['piscina' 'jardin' 'terraza'],"['esqui' 'padel' 'salamanualidades' 'buffet' 'lavavajillas' 'salacine'
 'lavanderia' 'barbacoa' 'cocina' 'gimnasio' 'golf' 'trastero' 'huerto'
 'piscina' 'garage' 'baloncesto' 'cubierta' 'spa' 'hipica' 'billar'
 'zonasverdes' 'futbolin' 'pingpong']",True,+10,0,0,0,2,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,4,0,4,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0
330,331,María Luisa,Palacio,Casanovas,M. P.,60,mujer,mantenimiento,Cantabria,Cantabria,misma provincia,+34989644564,maría luisa_palacio@clix.pt,Castellano,no acepto,Familia,no acepto,no acepto,Vegetariano,no acepto,no acepto,interior,70-80,1300,750,privado,['terraza' 'piscina'],['piscina' 'recreativos' 'spa' 'futbol' 'baloncesto'],True,<9,0,0,0,0,0,0,2,1,2,3,4,3,4,0,4,4,0,0,5,0,0,1,0,3,0,4,0,0,0,0,0,0,0,5,0,4,4,2,3,0,4,0,0,4,1,5,1,0,5,0,4,0,0,0,0,0,0,0,1,3,3,0,0,0,5,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5,0,3,0,0,4,0,0,5,0,1,2,1,0,0,4,4,3,5,0,0,2,1,4,2,0,0,1,2,0,0,0,0,4,0,5,1,0,0,5,0,0,1,5,4,0,5,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,4,1,2,4,1,0,0,0,0,4,3,0,0,0,3,3,0,0,0,5,0,0,2,4,0,0,0,2,2,0,4,3,0,0,5,2,0,2,0,0,5,1,5,2,0,0,2,0,0,0,3
331,332,Manuel,Bartolomé,Pinilla,M. B.,82,hombre,mantenimiento,Aragón,Huesca,misma provincia,+34708021098,manuel_bartolomé@hotmail.com,Català,no acepto,Familia,no acepto,no acepto,Común,acepto,no acepto,montaña,+80,500,850,privado,['terraza' 'jardin'],"['recreativos' 'huerto' 'futbolin' 'gimnasio' 'salamanualidades'
 'trastero' 'cocina' 'golf' 'tenis' 'salacine' 'zonasverdes' 'lavanderia'
 'garage' 'buffet' 'cubierta' 'esqui' 'pingpong' 'hipica' 'futbol' 'padel']",True,<6,0,0,0,0,0,0,4,1,4,0,0,0,2,0,4,0,2,3,0,1,3,0,0,0,0,4,0,4,4,0,5,0,0,1,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,2,2,0,2,0,0,2,0,3,0,0,0,0,0,4,4,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,2,0,0
332,333,Édouard,Coste,,É. C.,60,hombre,artes,Cantabria,Cantabria,misma provincia,+34720688448,édouard_coste@hotmail.com,Français,no acepto,Grupo,acepto,no acepto,Común,no acepto,no acepto,costa,+80,400,50,privado,['jardin'],"['billar' 'salacine' 'cubierta' 'spa' 'tenis' 'hipica' 'golf' 'pingpong'
 'barbacoa']",True,<3,2,0,4,0,0,0,0,0,5,0,0,0,3,1,0,0,5,0,2,3,0,0,5,5,0,0,0,1,0,5,0,0,1,0,0,0,0,2,4,4,1,4,0,2,0,0,0,0,5,2,5,0,0,2,0,4,0,1,2,1,4,0,0,0,0,0,0,0,5,4,0,4,4,5,0,0,0,0,1,0,1,0,1,0,0,0,0,4,3,0,0,0,5,0,5,0,5,0,2,5,3,0,0,3,0,0,0,1,0,0,3,4,4,2,0,4,1,0,0,4,0,0,5,0,5,0,0,0,1,2,0,0,4,0,0,0,0,2,5,0,0,0,0,2,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,2,0,0,0,3,0,3,0,1,3,3,4,0
333,334,Eugenio,Vazquez,Benavente,E. V.,65,hombre,cine,Ciudad Autónoma de Ceuta,Ceuta,misma provincia,+34709891076,eugenio_vazquez@gmail.com,Castellano,no acepto,Familia,no acepto,no acepto,Común,acepto,acepto,montaña,60-70,700,850,privado,['jardin' 'piscina' 'terraza'],['futbolin' 'lavanderia' 'buffet' 'pingpong'],False,<9,0,4,0,0,0,2,4,3,0,0,4,0,2,0,0,0,0,0,0,3,0,1,5,5,3,0,2,1,0,3,3,4,4,0,0,0,2,0,4,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,2,1,5,0,5,0,0,4,3,4,5,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,2,0,0,0,0,3,0,0,3,4,0,0,0,0,2,2,0,0,5,0,0,5,0,2,0,0,2,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,1,2,0,0,2,0,4,0,0,4,0,2,0,0,3,0,2,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,1,0,0,4,0,0,1,0,0
334,335,Obdulia,Vaquero,Ferrándiz,O. V.,62,mujer,empresariales,Castilla y León,Palencia,misma provincia,+34618099647,obdulia_vaquero@hotmail.fr,Castellano,no acepto,Individual,no acepto,no acepto,Vegano,acepto,acepto,interior,70-80,700,300,privado,['jardin' 'piscina'],[],False,+10,0,2,4,0,0,0,0,5,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,0,3,0,0,0,0,5,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
